GrLivArea,OverallQual,1stFlrSF,TotalBsmtSF,GarageArea,2ndFlrSF,LotArea,ExterQual_3,YearBuilt,KitchenQual_3,GarageYrBlt,ExterQual_2,YearRemodAdd,TotRmsAbvGrd,BsmtFinSF1,GarageCars,OpenPorchSF,FullBath,BsmtUnfSF,MasVnrArea,Price3Classes
3109.865304282075,8.30801609547578,1954.742865543226,1940.9031874527413,775.0376977984265,1155.1224387388493,14464.654656850576,0.0,1999.0042092411852,0.0,2000.0042092411852,0.6919839045242188,2000.0042092411852,9.924048286427343,564.6588660917625,3.0,111.87335201996562,2.3080160954757813,1376.244321360979,531.2575052012539,>400000
2582.1524925262916,8.63418626474025,2012.6532267895468,2030.3873095415915,1030.310545714969,569.4992657367447,25609.272319549542,0.0,2001.8290686762987,0.0,2001.8290686762987,1.0,2002.8290686762987,8.63418626474025,1615.0908937883783,3.0,206.4352117173061,1.6341862647402503,415.2964157532134,436.95433640603244,>400000
2399.6820957702475,8.479686364136683,1977.558095329966,1967.1518226126996,928.6942361494995,422.1240004402815,20672.945840676442,0.0,2005.0,0.0,2005.4796863641368,0.5203136358633165,2006.0,8.959372728273367,1571.8175407534914,3.0,138.9237407755055,1.4796863641366835,395.33428185920803,417.3271367989147,>400000
2477.629179398339,8.343063703829058,2156.5215526143415,2139.952189652632,1082.1973807218124,321.1076267839976,21005.608853373386,0.0,2003.1131496289402,0.0,2003.1131496289402,0.8284681480854713,2004.1131496289402,8.343063703829058,1675.3725273907353,3.0,229.77758813454727,1.3430637038290574,464.5796622618967,200.69226673999856,>400000
3957.9081941527747,10.0,1975.6482878325837,1767.7729598619485,836.046235094319,1692.9540970763874,22250.67783230766,0.0,1942.4105025474337,0.0,1993.4942206132102,0.5057793867898664,1993.9884412264203,11.011558773579733,719.0909922207443,3.0,156.21367122587196,2.4942206132101337,1048.6819676412042,578.2381174558562,>400000
2474.6443352826914,9.175141437614768,2108.598730667826,2021.7681456852222,1108.9038913375857,265.8647022992179,18391.006725696825,0.0,1987.6835932366869,0.0,2006.1977369981637,0.17514143761476808,2006.1977369981637,9.525424312844304,1570.5307027814815,3.0,95.0282875229536,2.0,451.23744290374066,616.9942046641535,>400000
2548.164628468884,10.0,2381.8760264643706,2364.965321175776,815.8374937020162,166.28860200451334,11702.701624665842,0.0,2002.6910705288594,0.0,2002.9729156170026,0.0,2003.6910705288594,8.281845088143243,1281.4363098237136,3.0,138.30892947114054,2.0,1083.5290113520625,582.9610768339758,>400000
3136.2579452028317,8.178494832977488,1967.143985337828,1950.713881997378,676.7096899786493,1169.1139598650036,14535.793332367231,0.0,1996.42795866382,0.0,1997.2494638308424,1.0,1997.42795866382,9.178494832977488,851.6989665954976,3.0,70.64944436393601,2.0,1099.0149154018802,594.1720608030865,>400000
2229.872268137226,8.969870570344714,2229.872268137226,2211.8120092779154,1165.035858251031,0.0,17527.63950919281,0.0,2007.9096117110341,0.0,2008.8794822813788,0.030129429655285977,2008.9096117110341,8.969870570344714,1898.4863143730827,3.0,66.23679193864419,1.969870570344714,313.3256949048326,725.4631866178461,>400000
2166.1905697388715,8.258060474543923,1846.9697627280384,1840.7763113389842,895.0969762728039,319.220807010833,14969.516246238227,0.0,2006.5161209490877,0.0,2006.5161209490877,0.7419395254560768,2007.258060474544,8.032241898175693,1344.8387905091215,3.0,63.77418142363177,2.0,495.9375208298627,294.7098229164188,>400000
2904.613758470804,9.0,1794.2716728466241,1783.8800051144476,968.0416613391171,1110.3420856241796,13794.097698397454,0.0,2008.0,0.0,2009.0,0.0,2009.0,11.740208306695585,0.0,3.0,146.09916421599385,3.0,1783.8800051144476,537.2691782807248,>400000
2203.871775304058,10.0,1873.7301008826723,1870.242688828925,845.3501172616707,330.1416744213855,13650.949803633746,0.0,2007.1624706845823,0.0,2007.1624706845823,0.0,2007.1624706845823,8.743706026873515,1358.1007035700238,3.0,255.15559040310274,2.0,512.1419852589015,243.70007910458327,>400000
2314.655640274576,9.955262253538187,1716.7260878916231,1709.9208084553104,842.715803943389,597.929552382953,13543.764487298866,0.0,2008.0,0.0,2008.0,0.0,2008.0,10.044737746461813,1337.6420980283056,3.0,264.6945487359429,2.0,372.27871042700497,413.1998625378044,>400000
2096.6730003998923,10.0,2049.0281947907656,2044.182960322041,849.6769843687517,47.64480560912649,13776.571712630284,0.0,2006.080753907812,0.0,2006.1615078156242,0.0,2006.1615078156242,7.161507815624158,1377.4400857719197,3.0,221.3283787578525,2.0,666.7428745501213,21.045816832697515,>400000
4195.042468174599,9.91646579293826,2406.242538408093,2406.242538408093,822.3100319808381,1788.7999297665058,21077.31607950872,0.0,1994.9188762776791,0.0,1994.9188762776791,0.08353420706174108,1995.9188762776791,10.08353420706174,1353.5059384199847,3.0,54.84498400958098,3.0,1052.7365999881085,1089.640092806605,>400000
2125.1187865281054,10.0,1908.787370774613,1897.8342921232536,877.9098202223546,216.3314157534927,12699.128382073757,0.0,2008.6191348314198,0.0,2008.6191348314198,0.0,2008.6191348314198,9.380865168580092,1398.675213479151,3.0,137.7903370876204,2.0,499.15907864410275,348.79949438671065,>400000
3208.2445738624356,8.224493478835958,2944.689229709021,2913.99530796299,607.5112132010524,263.55534415341435,12877.431613518502,0.0,1995.5918956613752,0.0,1995.8163891402112,0.7755065211640423,1996.5918956613752,10.224493478835958,954.648527552936,2.224493478835958,75.67348043650787,3.0,1959.3467804100537,193.06439179892362,>400000
2657.393953670189,9.0,1824.8738087441325,1824.8738087441325,952.3729795392503,832.5201449260569,14022.26216818597,0.0,2007.530367913467,0.0,2008.530367913467,0.0,2008.530367913467,11.060735826934032,0.0,3.0,153.09324488481258,2.765183956733508,1824.8738087441325,398.4050512839524,>400000
2215.444474774492,9.431847457050894,2215.444474774492,2190.08142391551,854.5477965640716,0.0,12617.138627521424,0.0,2009.0,0.0,2009.0,0.0,2009.568152542949,10.13630508589821,1863.250712297727,3.0,61.38598305833837,2.0,326.830711617783,563.5094070418429,>400000
3205.2864328419028,8.333811909776506,2023.9583638494441,1997.282125653914,717.4070341055817,1181.3280689924584,14318.758084448642,0.0,1999.3395548270946,0.0,2000.3395548270946,0.6661880902234952,2000.3395548270946,9.66762381955301,543.6094816223721,3.0,83.32950472178796,2.3338119097765047,1453.672644031542,672.8011466471978,>400000
2697.8644505201023,9.107813900794593,1556.2591704839895,1554.534148071276,716.8358184324596,1141.6052800361126,13687.353116595232,0.0,2003.323441702384,0.0,2003.323441702384,0.8921860992054076,2004.215627801589,10.0,906.4610767926941,3.0,0.0,2.1078139007945924,648.0730712785819,703.5677015916154,>400000
2792.8195181185915,8.915716948563443,1990.651471177015,1990.651471177015,732.1823458758189,802.1680469415762,15965.058587499956,0.0,2005.0842830514366,0.0,2005.0842830514366,1.0,2006.0842830514366,10.662867794253772,333.554187094578,3.0,104.20726268535495,2.915716948563443,1657.097284082437,216.09117293790945,>400000
3484.143650569881,9.250242136610979,2313.917010702005,2306.4194320681145,945.2134373717421,1170.2266398678767,21295.452362647207,0.0,1998.1236682486397,0.0,1998.1236682486397,0.37487893169451036,1999.1236682486397,9.250242136610979,1554.7177958307398,3.0,131.34872817770875,2.2502421366109795,751.7016362373749,731.3916499174229,>400000
2128.2893346274227,8.59026873886598,2128.2893346274227,2117.6644973278353,1060.2893346274227,0.0,16420.797335266187,0.0,2007.180537477732,0.0,2007.770806216598,0.4097312611340205,2008.180537477732,8.18053747773196,1677.0088813317527,3.0,61.22919378340206,2.0,440.6556159960824,566.0793200564949,>400000
2684.915251703829,9.825494952256037,2684.915251703829,2682.4721810354135,781.4888488410287,0.0,11512.7302608426,0.0,2000.214727285152,0.0,2000.214727285152,0.08725252387198179,2001.214727285152,8.174505047743963,1277.5501212825288,2.9127474761280183,134.32858594832118,2.0872525238719817,1404.9220597528847,643.4869706702528,>400000
2317.756555299318,8.0,1838.5072814016537,1795.2366473672528,867.960048741848,479.2492738976639,37055.25406069905,0.0,1998.081703395178,0.0,1998.081703395178,1.0,2005.3710639450162,8.0,1494.583020205828,3.0,146.87321349809213,1.6289360549838108,187.44513726433868,332.07823703145215,>400000
3976.013752814152,9.344288819313697,2196.796884881264,2183.6826612675377,834.9507003130884,1779.2168679328881,32016.215367680205,0.0,1996.9507003130884,0.0,1996.9507003130884,0.0,1997.6228447227452,10.655711180686303,1442.213631976617,3.0,45.41002173519588,3.0,741.4690292909207,984.1058802754332,>400000
2597.47348712873,9.189587400191586,1601.5756344298873,1600.4381100287378,747.9921384222239,995.8978526988427,13648.186645959768,0.0,2003.9479370009578,0.0,2003.9479370009578,0.8104125998084143,2004.7583496007665,10.0,1077.0471428616906,3.0,51.94694765249449,2.0,523.3909671670473,617.7406743532531,>400000
2653.3328238369027,9.791458217057409,2511.3158696529977,2511.3158696529977,829.8591810848814,142.016954183905,11250.371270738691,0.0,2001.5213544573564,0.0,2001.5213544573564,0.10427089147129587,2002.5213544573564,8.312812674413887,1268.236242325789,3.0,140.41708356588518,2.104270891471296,1243.0796273272088,666.9411246129771,>400000
2380.6345616629173,9.899692777760174,2380.6345616629173,3037.9282627679377,683.8362522242994,0.0,15408.23026055156,0.0,2007.8996927777603,0.0,2007.8996927777603,0.05015361111991268,2007.9498463888801,9.849539166640263,1746.0859441629964,3.0,71.54861749992078,2.0,779.8751149985742,205.21597555647094,>400000
3220.938208840933,8.0,2031.3653413906427,2011.0579217301188,671.5335538894271,1189.5728674502905,14736.062677262365,0.0,1995.0,0.0,1995.9615725424346,1.0,1996.0,9.0,811.1197128891858,3.0,88.30564745392797,2.0,1199.938208840933,576.1947955977209,>400000
4130.026882283039,10.0,2278.5406078947794,2305.2624346784937,825.2520639435065,1851.4862743882597,25374.5756161448,0.0,1994.2699174422598,0.0,1994.2699174422598,0.2699174422597398,1995.2699174422598,10.0,1436.6456139263378,3.0,57.01785349875323,3.0,868.6168207521561,1226.1428279900258,>400000
3206.9467829217724,8.81257685537663,1993.9666281877428,1960.1250685659768,760.1608997502861,1212.9801547340298,36409.84973269695,0.0,1994.0,0.0,1994.0,0.5937115723116849,2000.937115723117,8.81257685537663,1399.1911122027016,3.0,65.43650088010381,2.406288427688315,454.0658733471719,788.8371705758982,>400000
2050.374919635122,9.48749839270244,2050.374919635122,2050.374919635122,864.8625466116292,0.0,14169.288372762576,0.0,2006.0,0.0,2006.0,0.2562508036487804,2006.2562508036488,7.0,1376.774971068644,3.0,186.46236659430247,2.0,673.599948566478,77.15649511287802,>400000
2139.357113440445,10.0,1975.7805660123865,1974.0526447367379,847.696104965802,163.57654742805886,13772.061418859528,0.0,2006.5759737585495,0.0,2006.5759737585495,0.0,2006.5759737585495,7.863960637824254,1372.176629794812,3.0,241.95940956736382,2.0,601.8760149419261,120.24247617467039,>400000
2865.7913598058603,8.628834444781493,2865.7913598058603,2846.5950420328013,641.5828356067868,0.0,13068.986249646505,0.0,1996.4018411134705,0.0,1996.4018411134705,0.6855827776092538,1997.0874238910797,9.05674833282776,1279.7346694705657,2.3144172223907464,123.42025224817492,2.6855827776092536,1566.8603725622356,-0.3144172223907462,>400000
2709.8502095625176,9.211792722435716,2173.08105354124,2173.08105354124,901.7377024179713,536.7691560212775,10834.461278347626,0.0,2002.9705181939107,0.0,2002.9705181939107,0.39410363878214205,2003.9705181939107,9.182310916346426,1229.9783196807573,3.0,141.57641455512857,2.394103638782142,943.102733860483,561.1521718445182,>400000
3138.022674753184,9.189694266815835,1586.06568158747,1318.489796361067,787.7352802096214,1211.7044328563857,32527.408613370237,0.0,1933.3255923923923,0.0,1993.405152866592,1.0,1997.861834399105,10.379388533631671,551.4130514318241,3.0,185.45187254705684,2.0,694.1492289426681,213.9207135606195,>400000
2683.288716984208,8.87866097631581,1562.0502000578965,1558.6527073947393,736.1924779894719,1121.2385169263114,13863.941584342074,0.0,2002.0292878105265,0.0,2002.0292878105265,1.0,2003.0292878105265,9.87866097631581,976.3221392552703,3.0,17.715497457891587,2.0,582.330568139469,644.8284342578982,>400000
2874.47559068202,9.745399244339422,1463.1717103264443,1451.2453224170135,662.641064231149,1411.303880355576,13683.527604533963,0.0,2005.2361977330183,0.0,2005.2361977330183,0.25460075566057694,2005.4907984886788,10.0,258.6743677511462,3.0,0.0,2.7453992443394233,1192.5709546658672,937.5615226725682,>400000
2850.758831080053,9.233811634797178,1661.986016482469,1658.2450303257142,931.3853904118694,1188.7728145975839,13842.13336832739,0.0,2007.5323767304055,0.0,2008.2985650956084,0.0,2008.2985650956084,11.532376730405643,0.0,3.0,130.2520220844797,3.0,1658.2450303257142,565.9236623218872,>400000
3539.5753895099256,9.882026533637802,1527.9097711744246,1137.7910747205335,832.3907114196383,1473.4060297150895,24344.387385667993,0.0,1898.016646784472,0.0,1993.0589867331812,1.0,1993.7078407981733,11.764053067275604,80.28094385947543,3.0,249.14644109467784,2.0,1046.8925188884605,31.14499511962009,>400000
3226.7522173494567,8.002065865315469,3226.7522173494567,3198.766678406665,546.365658160838,0.0,12691.512455785549,0.0,1992.0175598551814,0.0,1992.0175598551814,0.9989670673422654,1993.0165269225238,9.998967067342265,1231.2117511948356,2.0010329326577345,74.97830841418757,2.9989670673422655,1967.5549272118292,0.31504446060906244,>400000
2443.3199926542993,8.95217823600421,1729.7533713731661,1723.0881237211365,979.6344540636801,713.5666212811332,11038.580961094747,0.0,2007.4282673540063,0.0,2007.4282673540063,0.5239108819978952,2007.952178236004,10.04782176399579,1286.161487748602,3.0,101.15197937981057,2.523910881997895,436.92663597253465,323.33688086992635,>400000
2187.014525076388,8.65704032902473,2187.014525076388,2168.3286057344376,1155.0252905287914,0.0,18614.098937297116,0.0,2006.9711209870743,0.0,2007.6281613160988,0.3429596709752707,2007.9711209870743,8.65704032902473,1841.2383802115255,3.0,130.99265189188102,1.6570403290247293,327.0902255229119,491.4661661104975,>400000
3155.7446873077492,8.156676786080478,1962.5974944315644,1941.9707872872425,696.0819429274517,1193.1471928761848,14755.72230722635,0.0,1997.0367982190462,0.0,1997.8801214329658,0.8433232139195225,1997.8801214329658,9.313353572160954,896.5318680453654,3.0,82.86646427839045,2.0,1045.438919241877,530.2735195289715,>400000
2034.7966118003205,8.367478823752004,1930.4326258547517,1929.3301893834955,895.8731988161838,104.36398594556898,14701.574621597872,0.0,2006.367478823752,0.0,2006.367478823752,0.8162605881239983,2007.183739411876,7.5512182356280055,1347.795127057488,3.0,101.76901590583637,2.0,581.5350623260076,325.3137717776162,>400000
3111.9510514075373,9.143840762012628,1888.3259885131808,1851.7781668014838,794.2525035997396,1223.6250628943567,13541.589884970072,0.0,2007.7123184759748,0.0,2008.568477713962,0.0,2008.568477713962,10.856159237987372,0.0,3.0,66.780420563015,3.0,1851.7781668014838,884.5967703041595,>400000
2706.6095411604756,9.271269040285944,2274.836447529897,2707.4082258716935,669.8138071208579,431.7730936305781,15171.936143821653,0.0,2003.2632487618587,0.0,2003.6276142417157,0.36436547985702794,2003.6276142417157,9.635634520142972,1420.4884286559663,3.0,77.1011167179984,2.0,944.312790858665,338.0945168658136,>400000
2103.5778741053,10.0,2040.0194923782415,2033.555928134812,849.5690957171047,63.558381727058304,13738.352157784337,0.0,2006.1077260707239,0.0,2006.2154521414477,0.0,2006.2154521414477,7.215452141447655,1374.5810365032744,3.0,218.7660232812364,2.0,658.9748916315377,28.409217307604933,>400000
2953.119539855853,9.94457651975527,1443.3752610567228,1427.2644140962334,641.6927935030591,1509.7442787991301,13710.764786247015,0.0,2005.695170858654,0.0,2005.7228825987763,0.02771174012236499,2005.7228825987763,9.972288259877635,22.612779939849833,3.0,2.3832096505233893,2.972288259877635,1404.6516341563836,1018.4742934646911,>400000
2387.6544566273074,9.91460986087683,2387.6544566273074,3019.027457849856,714.1827287268463,0.0,15601.097157133356,0.0,2008.0,0.0,2008.085390139123,0.0,2008.085390139123,9.91460986087683,1778.6984490598743,3.0,70.97531833052196,2.0,747.3542937773708,246.7937962394975,>400000
2380.0613575884468,8.981410465754113,2380.0613575884468,2346.172894793922,814.9064676166267,0.0,12914.780175726184,0.0,2008.68397791782,0.0,2008.68397791782,0.018589534245887496,2009.68397791782,10.981410465754113,2170.2098157266855,2.9814104657541125,67.1487162739671,2.0185895342458875,175.96307906723655,745.8719539731255,>400000
2394.739150032779,9.0,1969.8772452743433,1969.8772452743433,844.463445377233,424.8619047584357,14231.711576507385,0.0,2006.780996148453,0.0,2007.780996148453,0.0,2007.780996148453,9.561992296906013,0.0,3.0,126.11586134430824,2.390498074226503,1969.8772452743433,357.56429009068887,>400000
2995.7350562747,8.582367653185816,1867.2247186337245,1858.8720716974408,872.1581492277792,1128.5103376409759,14237.217215508957,0.0,2002.5707794914156,0.0,2003.5707794914156,0.41763234681418326,2003.5707794914156,10.74710295955745,340.78799500037354,3.0,134.9188828676086,2.5823676531858166,1518.0840766970673,488.7330137561984,>400000
2203.774150541719,8.16921418469369,2054.865668011271,2038.249951705145,1061.5763289511005,148.90848253044769,20817.315404117435,0.0,2005.0,0.0,2005.1692141846936,0.8307858153063095,2006.0,8.338428369387382,1668.3743885602623,3.0,221.81981268678462,1.1692141846936905,369.8755631448826,147.21634068351077,>400000
